"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"강남구","문화관광","일원청소년독서실","서울특별시 강남구 개포로116길 21","2층 상담실","미래부(SKT)","127.0820634","37.4927971","WF151131"
"강남구","문화관광","일원청소년독서실","서울특별시 강남구 개포로116길 21","1층 책있는 교실","미래부(SKT)","127.0820634","37.4927971","WF151132"
"강남구","문화관광","일원청소년독서실","서울특별시 강남구 개포로116길 21","지하1층 휴게실","미래부(SKT)","127.0820634","37.4927971","WF151133"
"강남구","문화관광","즐거운도서관","서울특별시 강남구 도곡로77길 23","어린이 자료실","미래부(SKT)","127.0578185","37.4997257","WF151134"
"강남구","문화관광","즐거운도서관","서울특별시 강남구 도곡로77길 23","열람실","미래부(SKT)","127.0578185","37.4997257","WF151135"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","6층 복도 천정매립","KT","127.019258","37.520737","WF161001"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","5층 복도 천정매립","KT","127.019258","37.520737","WF161002"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","4층 복도 천정매립","KT","127.019258","37.520737","WF161003"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","3층 복도 천정매립","KT","127.019258","37.520737","WF161004"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","2층 복도 천정매립","KT","127.019258","37.520737","WF161005"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","1층 복도 천정매립","KT","127.019258","37.520737","WF161006"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","지하1층 복도 천정매립","KT","127.019258","37.520737","WF161007"
"강남구","문화관광","강남출판문화관광센터","서울특별시 강남구 도산대로1길 62","지하2층 복도 천정매립","KT","127.019258","37.520737","WF161008"
"강남구","문화관광","문화관광센터","서울특별시 강남구 선릉로69길 19","역삼동 757","KT","127.050341","37.497238","WF161009"
"강남구","문화관광","서울시무역전시장","서울특별시 강남구 남부순환로 3104","1관 입구 천정","KT","127.071269","37.496065","WF161010"
"강남구","문화관광","서울시무역전시장","서울특별시 강남구 남부순환로 3104","2관 입구 천정","KT","127.071269","37.496065","WF161011"
"강남구","문화관광","서울시무역전시장","서울특별시 강남구 남부순환로 3104","3관 입구 천정","KT","127.071269","37.496065","WF161012"
"강남구","공공기관","우체국","서울특별시 강남구 광평로20길 8","일원동 735-4","KT","127.086693","37.483072","WF161013"
"강남구","공공기관","우체국","서울특별시 강남구 광평로20길 8","일원동 735-4","KT","127.086693","37.483072","WF161014"
"강남구","공공기관","우체국","서울특별시 강남구 선릉로 36","창구 왼쪽 위","KT","127.060442","37.482884","WF161015"
"강남구","공공기관","우체국","서울특별시 강남구 선릉로 36","창구 오른쪽 위","KT","127.060442","37.482884","WF161016"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161017"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161018"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161019"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161020"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161021"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161022"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161023"
"강남구","공공기관","전기공제회관","서울특별시 강남구 강남대로 574","논현동 19-7","KT","127.020725","37.512998","WF161024"
"강남구","공원","갈매기공원","서울특별시 강남구 압구정로 309","압구정동 480(압구정-259 A3링)","서울시(삼성)","127.034509","37.531909","WF161025"
"강남구","공원","개포목련공원","서울특별시 강남구 양재대로55길 14","개포동 1176(개포4-244 C7링)","서울시(SKT)","127.088184","37.492045","WF161026"
"강남구","공원","개포은행나무공원","서울특별시 강남구 개포로20길 42","개포동 1220(개포4-211 C1링)","서울시(삼성)","127.049083","37.476252","WF161027"
"강남구","주요거리","논현동","서울특별시 강남구 학동로20길 13","논현1동127-9(논현1-223 A6링)","서울시(SKT)","127.0285427","37.5119599","WF161028"
"강남구","주요거리","논현동","서울특별시 강남구 학동로20길 13","논현1동127-9(논현1-223 A6링)","서울시(SKT)","127.0285427","37.5119599","WF161029"
"강남구","주요거리","논현동을지병원앞거리","서울특별시 강남구 도산대로 176","논현1동7-15(논현1-103 A6링)","서울시(SKT)","127.0280537","37.5195066","WF161030"
"강남구","주요거리","논현동을지병원앞거리","서울특별시 강남구 도산대로 176","논현1동7-15(논현1-103 A6링)","서울시(SKT)","127.0280537","37.5195066","WF161031"
"강남구","공원","논현목련공원","서울특별시 강남구 학동로12길 31","논현동 137-18(논현1-207 A6링)","서울시(삼성)","127.026729","37.510636","WF161032"
"강남구","공원","늘벗공원","서울특별시 대치동 501(대치1-227 C4링)","대치동 501(대치1-227 C4링)","서울시(삼성)","127.057718","37.489163","WF161033"
"강남구","주요거리","대곡초등학교주변","서울특별시 강남구 남부순환로 3022","대치2동 510 대곡초교담장(대치2-204C4링)","서울시(SKT)","127.064457","37.494119","WF161034"
"강남구","공원","대치동근린공원","서울특별시 강남구 삼성로 150","대치동 512(대치2-232 C4링)","서울시(삼성)","127.069515","37.495408","WF161035"
"강남구","공원","대치은행나무공원","서울특별시 강남구 선릉로76길 9-5","대치동 899-25(대치4-203 B3링)","서울시(삼성)","127.051358","37.501912","WF161036"
"강남구","공원","도곡까치어린이공원","서울특별시 강남구 논현로26길 30-7","도곡동 455(도곡2-214 C3링)","서울시(삼성)","127.045263","37.482951","WF161037"
"강남구","공원","도곡동도시공원","서울특별시 강남구 남부순환로378길 20","도곡동 462-9(도곡2-108 C3링)","서울시(SKT)","127.046301","37.485098","WF161038"
"강남구","공원","선정릉주변","서울특별시 강남구 테헤란로63길 17","삼성2동 140-36(삼성2-223C1링)","서울시(삼성)","127.050098","37.506289","WF161039"
"강남구","공원","선정릉주변","서울특별시 강남구 선릉로108길 27","삼성동113-30(삼성2-237 C4링)","서울시(삼성)","127.046036","37.510018","WF161040"
"강남구","공원","선정릉주변","서울특별시 강남구 선릉로108길 51","삼성2동 114-30건너_삼릉공원담장(삼성2-216 C4링)","서울시(SKT)","127.048166","37.510577","WF161041"
"강남구","공원","선정릉주변","서울특별시 강남구 봉은사로68길 17","삼성동 115-11(삼성2-252 C7링)","서울시(SKT)","127.050471","37.510841","WF161042"
"강남구","공원","선정릉주변","서울특별시 강남구 테헤란로69길 16","삼성2동 143(삼성2-224 C7링)","서울시(SKT)","127.052487","37.507021","WF161043"
"강남구","공원","선정릉주변","서울특별시 강남구 선릉로100길 48","삼성동 142-11(삼성2-253 C7링)","서울시(SKT)","127.051146","37.506791","WF161044"
"강남구","공원","선정릉주변","서울특별시 강남구 테헤란로77길 7","삼성2동143-28(삼성2-248 C7링)","서울시(삼성)","127.054625","37.506864","WF161045"
"강남구","공원","세곡동반고개공원","서울특별시 강남구 논현로6길 34","세곡동 99-6(세곡-243 D1링)","서울시(SKT)","127.052135","37.474349","WF161046"
"강남구","공원","신사개나리공원","서울특별시 강남구 논현로 854","신사동 609-2(압구정-206 A4링)","서울시(SKT)","127.029207","37.525529","WF161047"
"강남구","공원","신사까치공원","서울특별시 강남구 압구정로30길 53","신사동 597(압구정-203 A4링)","서울시(삼성)","127.029095","37.52364","WF161048"
"강남구","공원","신사은행나무공원","서울특별시 강남구 논현로153길 27","신사동-558(신사-218 A3링)","서울시(삼성)","127.026004","37.520766","WF161049"
"강남구","주요거리","역삼동","서울특별시 강남구 테헤란로51길 23","역삼동 704-47(역삼1-280 B4링)","서울시(삼성)","127.045726","37.505264","WF161050"
"강남구","주요거리","역삼동","서울특별시 강남구 선릉로93길 46","역삼1동 703-9(역삼1-219 B4링)","서울시(삼성)","127.045173","37.50433","WF161052"
"강남구","주요거리","역삼동","서울특별시 강남구 테헤란로37길 30","역삼동 674-10(역삼1-409 B4링)","서울시(삼성)","127.040205","37.504159","WF161054"
"강남구","주요거리","역삼동","서울특별시 강남구 논현로95길 29-7","역삼동 논현로95길 29-7(역삼1-407 B4링)","서울시(삼성)","127.034323","37.501606","WF161056"
"강남구","주요거리","역삼동","서울특별시 강남구 테헤란로43길 12","역삼1동 701(역삼1-114 B4링)","서울시(삼성)","127.043942","37.50395","WF161058"
"강남구","주요거리","역삼동","서울특별시 강남구 선릉로93길 22","역삼1동 705모퉁이(역삼1-258 B4링)","서울시(삼성)","127.046755","37.504808","WF161061"
"강남구","주요거리","역삼동","서울특별시 강남구 선릉로 510","삼성동 141-19(삼성2-113 B4링)","서울시(삼성)","127.04874","37.505185","WF161063"
"강남구","주요거리","역삼동","서울특별시 강남구 선릉로103길 3-14","역삼1동 694-25(역삼1-268 B4링)","서울시(삼성)","127.046392","37.506918","WF161064"
"강남구","공원","역삼소나무공원","서울특별시 강남구 강남대로62길 31","역삼동 836-21(역삼1-244 B6링)","서울시(SKT)","127.033904","37.490864","WF161066"
"강남구","공원","일원까치공원","서울특별시 강남구 일원로3길 30","일원동 712-4(일원1-223 C6링)","서울시(삼성)","127.082668","37.492127","WF161067"
"강남구","공원","일원비둘기공원","서울특별시 강남구 일원로 127","일원동 735-1(일원본-220 (D4링)","서울시(SKT)","127.085908","37.483349","WF161069"
"강남구","주요거리","논현맛의거리(논현1.2동 맛의거리)","강남구 논현동 114","논현2-214","SKT","127.040164","37.517632","WF172111"
"강남구","주요거리","논현맛의거리(논현1.2동 맛의거리)","강남구 논현동 279-66","논현2-286","SKT","127.038726","37.51716","WF172112"
"강남구","주요거리","논현맛의거리(논현1.2동 맛의거리)","강남구 학동로 323","논현2-110","SKT","127.03746","37.516849","WF172113"
